"lon","lat"
-118.1690008,33.8733484
-118.1879963,33.7977082
-118.2665739,33.8320915
-118.1841624,33.9842549
-118.3203071,33.8120158
-118.041246,33.763913
-118.0942239,33.9304996
-118.3460553,34.0217014
-118.1194949,33.9937371
-118.2674624,33.8227606
-118.2953254,33.7919424
-118.2622368,33.795617
-118.0937583,33.9195355
-118.157521,33.788464
-117.2778741,34.1608108
-118.2769946,33.7847112
-118.278252,33.9325542
-118.1047682,33.7414085
-118.279066,33.78222
-118.1881679,33.8968884
-118.3052285,33.9232804
-118.3427393,33.9965565
-118.1535007,33.7725283
-118.3038883,33.7193306
-118.2905052,33.9452887
-118.2151837,33.7941384
-118.21855,33.9477314
-92.118181,46.772726
-118.1972838,33.8057715
-117.458751,34.0440524
-118.1166481,33.8839838
-118.2773861,33.77368
-118.1967895,33.8132292
-118.1668164,33.7936375
-118.381531,33.857523
-118.3200719,33.9993155
-118.0980514,33.9472304
-118.0606241,33.9076268
-118.3106192,33.8993322
-118.3834302,33.8578534
-118.2460508,33.8290712
-117.6350014,34.0680067
-118.3018106,33.7625703
-118.1925581,33.9335336
-118.2948514,34.0109606
-118.4499815,34.2718015
-117.5015633,34.041792
-118.1967227,33.8052386
-118.3159737,33.8064892
-117.5644354,34.0775742
-118.2038029,33.8117878
-118.304853,33.7867603
-118.3764057,33.9848887
-118.2789329,33.9557767
-117.7027064,33.6222009
-118.2629498,34.0048088
-118.3177592,33.9563518
-118.3471004,33.8988685
-117.246226,33.960902
-118.0659034,33.8775147
-118.2789934,34.0002764
-117.4991059,33.9404992
-118.273131,33.963074
-118.2772479,33.8381682
-118.1384905,33.7615814
-118.150604,34.022731
-118.0782697,33.8405464
-118.2146935,33.9260541
-118.2926355,33.7286365
-118.2988089,33.9729476
-90.926385,32.327365
-118.2997214,33.9058078
-118.3469634,33.8944461
-118.3488873,33.9180419
-118.2431278,33.8508343
-118.1261604,34.012491
-118.5026585,34.2245586
-117.3151569,34.0398927
-118.2992015,33.7416758
-118.1751438,33.8635773
-118.180877,33.888612
