"lon","lat"
-122.5586089,48.8227683
-122.6486719,48.5052575
-122.295221,48.444171
-122.7400357,48.995783
-122.616337,48.507522
-122.234115,48.4683459
-122.5409611,48.8508023
-122.440198,48.953712
-97.60598,38.797139
-122.174958,48.481865
-122.714264,48.931031
-122.4766588,48.7284984
-118.109848,33.8043501
-122.347338,48.249201
-122.4705866,48.7358318
-122.313563,48.471265
-110.966044,41.263378
-81.3800912,28.5901699
-122.623256,48.489762
-122.3330602,48.4629978
-122.4299174,48.4868634
-122.211161,48.52567
-119.5000448,48.4919634
-122.4912327,48.7644224
-122.327312,48.6524069
-122.6260798,48.4928646
-122.3490017,48.4630101
-122.3398558,48.236071
-122.2281803,47.2521608
-122.323287,48.393158
-108.4498461,45.8308344
-122.3267343,48.2551159
-122.2647079,48.1546022
-122.7471191,48.993723
-122.3429853,48.7228104
-122.5453925,48.8394157
-122.6308038,48.5103382
-122.6059561,48.5176947
-122.682788,48.296303
-122.644313,47.5652768
-122.3244864,48.3039013
-122.2281814,48.5182398
-122.2725797,48.1176555
-122.2478542,48.4214885
-122.4532584,48.7727952
-122.4159338,48.7444965
-122.226832,48.5152519
-122.612316,48.494203
-95.4205708,29.7623908
-122.656009,48.306366
-122.6014887,48.8577166
-122.6035607,47.5200019
-122.3124473,48.4204578
-122.2220737,48.5167409
-122.377982,48.4584827
-122.3082204,48.4179795
-122.2091286,47.9579764
-122.566051,48.795967
-117.150929,46.747345
-122.714671,48.299771
-119.191168,46.224431
-117.4014829,34.0792654
-115.201095,36.2672467
-122.445307,48.7756882
-84.5292768,33.6498582
-122.6063738,48.852741
-122.2792751,48.4227258
-122.196297,48.670554
-122.63801,48.9540954
-101.4028825,35.6797381
-122.288501,48.4269375
-122.4040625,48.7742467
-122.402196,48.093323
-122.45409,48.7742069
-118.298156,33.733989
-122.644809,48.916896
-122.3399895,48.4751102
-122.3452913,48.4089116
-105.244612,40.0506045
-122.512092,48.385112
-122.3033121,48.4538348
-122.623864,48.51293
-122.2228523,48.4968354
-121.7602615,48.5386604
-122.741736,48.9075879
-122.668432,48.307548
-122.439428,48.847007
-122.162594,48.0670315
-122.3344315,48.4279247
-116.3446382,43.6166456
-122.303883,48.4116799
-122.371556,48.811852
-122.4931969,48.7702293
-122.3125969,47.3058537
-122.634177,48.50408
-122.2671641,48.4259493
-122.362055,48.9039
-122.4905301,48.7402883
-122.4962752,48.3887142
-122.3270861,48.1046052
-122.2172686,47.930312
-122.309003,48.349158
-122.636464,48.291665
-122.3080047,48.434013
-89.99283,30.342429
-122.2366664,48.5194038
-122.6017235,48.858735
-122.607867,47.767226
-99.493586,27.5423006
-122.376193,47.304344
-122.371633,48.536411
-122.5482991,48.855479
-122.539497,48.460984
-122.5405344,48.8339031
-122.3173865,48.4725376
-122.615901,48.419838
-122.703669,48.251542
-122.6067094,48.4895018
-122.3098803,48.4408134
-122.3158487,48.4641563
-122.3226074,48.4218179
-122.2702674,48.8434758
-122.684459,48.4950083
-122.411004,48.752433
-122.748791,48.948344
-149.454199,61.599042
-122.2907543,48.524915
-122.733974,48.954897
-109.4623057,41.5101769
-122.4858617,48.0277592
-122.2399294,47.1905907
-122.543941,48.778597
-119.3619614,47.105643
-75.251052,39.973297
-109.556026,40.451628
-95.4635351,30.2804148
-122.38631,48.4344279
-122.647058,48.366316
-122.612036,48.48877
-122.470252,48.740325
-122.23444,48.500011
-122.6002961,48.8516705
-122.482019,48.984429
-122.2051584,48.7170574
-122.129021,48.199351
-122.4828876,48.791144
-122.307093,48.411764
-112.089507,41.118816
-101.4028825,35.6797381
-122.241333,48.2221
-122.6344492,48.2707322
-122.6427799,48.2950285
-146.3507478,61.1346649
-122.6191284,48.4980619
-122.27991,46.866673
-122.299657,48.131452
-118.18137,33.8192086
-122.474526,48.745631
-122.2976288,47.7311867
-122.6788418,48.2835461
-122.635219,47.417629
-122.219998,48.528762
-122.4986564,48.7781316
-151.1537138,60.5182547
-122.2801022,48.4221146
-122.3446915,48.4247031
-122.457158,48.831551
-122.2046014,48.0551121
-115.044662,36.022475
-78.596717,41.372405
-122.616271,48.511257
-121.590166,39.14279
-122.1276825,48.2558251
-122.2283942,47.9130816
-122.308658,48.405659
-122.5629201,48.8256657
-81.4057609,28.3648782
-122.608479,48.4936859
-122.284214,48.494143
-122.259027,48.497211
-116.9948693,33.790841
-122.612506,48.426131
-122.604138,48.482587
-122.466866,48.554754
-122.61974,48.514031
-122.4172,48.781256
-122.3318182,48.144283
-122.6128667,48.5140661
-102.7939638,46.9094748
-122.663341,48.300995
-122.3497411,48.7210463
-122.537635,48.858464
-122.675013,48.28435
-122.3363441,48.474131
-151.100302,60.495937
-96.6427741,32.7939758
-122.1636663,48.5240121
-149.906732,61.145578
-149.841738,61.1848094
-122.664176,48.3065179
-122.211097,48.5214039
-122.2122959,47.4336928
-122.7367727,48.9794561
-121.999346,46.737425
-122.074696,48.032407
-118.353816,33.8432081
-122.675788,48.302465
-122.192712,48.479186
-122.32362,48.461666
-122.2946933,48.4878975
-120.3570596,47.4852161
-122.391999,48.942595
-122.3054444,47.3579409
-122.616774,48.93592
-122.4258582,48.7814497
-122.283198,48.1750649
-122.5363264,48.8574001
-122.660216,48.494173
-122.467525,48.764506
-122.3443702,48.7282687
-122.4457034,48.7484794
-122.331972,48.235409
-122.4962752,48.3887142
-122.6606103,48.4877536
-122.674513,48.291163
-122.194494,48.165612
-122.439428,48.847007
-102.3113474,31.8895616
-122.3961707,48.8147922
-122.626379,48.51408
-122.659299,48.928771
-122.354429,48.893583
-122.193194,48.356505
-95.28633,32.3281755
-114.2523789,43.6455637
-122.1652434,48.1188385
-118.1483281,33.8633426
-122.51554,48.774881
-122.219596,47.115256
-122.671563,48.310692
-122.228884,48.5188579
-122.240527,48.544681
-149.8618957,61.1167415
-122.595829,48.877693
-122.298851,48.444527
-122.725539,48.278342
-122.632289,48.3068079
-122.040571,48.5057
-122.4203445,48.9626062
-122.682958,48.285402
-122.5149778,47.1854645
-122.331322,48.2480819
-122.2253093,47.2561649
-151.280344,60.5781919
-119.255146,47.123159
-118.2954704,33.7415943
-122.5502241,48.9337722
-122.3410744,48.4727322
-122.317225,48.434301
-122.423717,48.7859916
-122.649959,45.727466
-122.344556,48.283511
-122.3830487,47.6436442
-122.3168687,48.4719955
-122.724969,48.2809079
-122.6242626,48.4925715
-122.3291154,48.4203546
-118.1656503,33.8466533
-122.215813,48.596964
-122.2360496,48.5138664
-122.5418402,48.5760325
-122.3293599,48.7227266
-101.9214238,35.1339719
-71.2444077,42.3340266
-122.323771,48.374786
-122.419333,48.782932
-122.489746,48.906954
-119.291336,47.1400961
-122.302261,48.422131
-158.018879,21.34019
-122.667306,48.278898
-94.721319,33.192628
-100.8186233,46.8419148
-122.707778,48.244872
-122.497841,48.777302
-122.7755063,48.8953394
-122.215139,48.523751
-121.636015,36.863838
-122.233189,48.17937
-122.449083,48.7468856
-89.9449404,38.5494057
-122.6354135,48.4910012
-122.232797,48.496436
-122.411755,48.238052
-122.1594564,47.4906257
-98.0038938,30.3204924
-122.6712304,47.6618456
-122.4318439,48.9626748
-122.3180083,48.474495
-122.298496,48.483068
-122.350326,48.469681
-122.541263,48.841434
-122.2893473,48.4257118
-150.983485,60.503551
-122.2799346,48.4221032
-122.3456851,48.4228589
-122.2970879,48.4173453
-122.12583,48.484868
-122.6146888,48.5191169
-122.557605,48.422848
-121.9336311,38.0161769
-122.414105,48.766565
-122.3207498,48.4420224
-107.2190006,41.8134721
-121.3601014,47.7092746
-122.1420122,48.0576352
-122.4393766,47.2396252
-118.230161,33.929819
-92.0292637,31.0108938
-88.270875,30.631003
-122.393046,48.8765829
-122.4871386,48.8765424
-122.5922714,48.8411523
-122.568638,48.113169
-122.650668,45.625387
-122.5197125,48.7669721
-122.3120439,48.4252841
-122.456962,47.222808
-122.331452,48.664724
-122.637538,48.300075
-122.268492,48.405864
-122.2468411,48.5151921
-122.334938,48.163701
-122.2183923,48.5001993
-122.3525705,48.472118
-122.562318,48.458521
-120.769775,46.390354
-122.321273,48.9380669
-122.468147,48.747524
-118.2822762,33.7470757
-122.494143,48.85925
-122.216395,48.1783829
-122.0921645,47.9958305
-92.047693,30.2115867
-122.258293,48.556038
-122.2375053,48.4980045
-122.453659,48.792694
-122.361512,48.903989
-122.658523,48.494853
-122.5007129,48.802341
-117.8339361,33.7857148
-122.313616,48.475661
-122.6539842,48.2882791
-149.9528954,61.1463543
-122.3338151,48.3703172
-122.2082093,47.969296
-122.666786,48.49654
-121.877286,48.530963
-122.379987,48.50704
-105.8330763,46.4238913
-119.971924,47.2819974
-122.625892,48.170084
-122.778936,48.893385
-121.875117,48.5343019
-122.4137965,48.7875124
-122.1825057,48.2399895
-122.3873133,45.5392862
-122.3310459,48.474928
-118.1900614,33.9656969
-122.608327,48.4307647
-122.1276825,48.2558251
-94.7684624,38.8956538
-122.615518,48.840729
-122.3419155,48.2360374
-88.051459,30.854082
-122.475656,48.785799
-122.334805,48.658662
-122.077093,48.9242888
-122.3163976,48.4700927
-121.685488,47.842813
-122.5080161,48.7807004
-122.722768,48.303546
-122.4182501,48.7467385
-122.238937,48.494477
-122.4234081,48.7734833
-122.4527475,48.7456187
-122.2322005,48.5080021
-122.0426526,37.9579828
-122.3257489,48.4775916
-96.8238627,33.0101604
-122.309866,48.404345
-122.386083,48.466038
-93.1875453,30.311202
-118.2132374,33.8086002
-122.6762887,48.4946635
-122.222112,48.539257
-122.4949888,48.7623396
-122.642347,48.511398
-117.958453,33.7054694
-121.9881164,48.5180474
-122.482321,48.7995896
-122.615901,48.419838
