"","X","lon","lat","job"
"130",27,-118.196402,33.9299312,"Instrument Technician"
"131",28,-118.1503303,33.9137409,"Instrument Technician"
"132",29,-118.1880021,33.7977061,"Instrument Technician"
"133",30,-118.198566,33.781854,"Instrument Technician"
"134",31,-118.3089099,33.8302393,"Instrument Technician"
"135",32,-118.3022375,33.8277903,"Instrument Technician"
"136",33,-118.167325,33.780292,"Instrument Technician"
"137",34,-118.2805565,34.0682408,"Instrument Technician"
"138",35,-122.617942,48.863028,"Instrument Technician"
"139",36,-117.780934,34.120315,"Instrument Technician"
"140",37,-118.430679,34.235083,"Instrument Technician"
"141",38,-118.130121,33.849781,"Instrument Technician"
"142",39,-118.0963117,33.8454753,"Instrument Technician"
"143",40,-117.789172,33.862929,"Instrument Technician"
"144",41,-118.3088004,33.7946858,"Instrument Technician"
"145",43,-122.505021,48.728133,"Instrument Technician"
"146",44,-118.3007967,34.0175145,"Instrument Technician"
"147",45,-117.876945,33.921062,"Instrument Technician"
"148",46,-118.3288138,33.9275088,"Instrument Technician"
"149",47,-118.575214,34.190959,"Instrument Technician"
"150",48,-117.909361,33.789797,"Instrument Technician"
"151",49,-118.266443,33.826544,"Instrument Technician"
"152",50,-118.179905,34.472259,"Instrument Technician"
"153",51,-118.1598,34.056992,"Instrument Technician"
"154",52,-118.464476,34.00229,"Instrument Technician"
"155",53,-117.892401,33.83041,"Instrument Technician"
"156",54,-118.1349013,33.8960732,"Instrument Technician"
"157",55,-118.1832078,33.8537106,"Instrument Technician"
"158",56,-118.115143,33.9461769,"Instrument Technician"
"159",57,-117.9030334,33.7859261,"Instrument Technician"
"160",58,-118.3506818,33.9640063,"Instrument Technician"
"161",59,-118.27893,33.811471,"Instrument Technician"
"162",60,-118.213014,33.791026,"Instrument Technician"
"163",61,-117.800337,33.6719606,"Instrument Technician"
"164",62,-120.8996726,39.9337044,"Instrument Technician"
"165",63,-118.388457,33.853554,"Instrument Technician"
"166",64,-117.6919877,33.4698381,"Instrument Technician"
"167",65,-98.5870995,29.4926061,"Instrument Technician"
"168",66,-118.53777,34.459164,"Instrument Technician"
"169",67,-84.782483,34.033564,"Instrument Technician"
"170",68,-120.497839,46.598041,"Instrument Technician"
"171",69,-120.53657,46.587774,"Instrument Technician"
"172",70,-120.55951,46.5987269,"Instrument Technician"
"173",71,-120.454431,46.4900639,"Instrument Technician"
"174",72,-118.160277,33.767515,"Instrument Technician"
"175",73,-123.050609,44.0806528,"Instrument Technician"
"176",74,-123.184688,44.0679467,"Instrument Technician"
"177",75,-120.590104,46.592991,"Instrument Technician"
"178",76,-120.4525365,46.599038,"Instrument Technician"
"179",77,-118.293429,33.7384115,"Instrument Technician"
"180",78,-119.170696,34.155378,"Instrument Technician"
"181",1,-117.9375407,33.8712956,"Machinist/Millwright/Mechanic"
"182",2,-118.3204996,33.8953975,"Machinist/Millwright/Mechanic"
"183",3,-118.3078084,33.8277704,"Machinist/Millwright/Mechanic"
"184",4,-118.3078084,33.8277704,"Machinist/Millwright/Mechanic"
