"lon","lat"
-118.2158153,33.8357813
-95.1814612,30.0498501
-121.9830271,38.2634511
-121.2971182,38.2829528
-118.2436849,34.0522342
-121.867621,38.356268
-117.9216661,34.1011797
-118.2515014,33.8569121
-118.1469735,33.8434087
-118.1469735,33.8434087
-121.948264,37.76205
-122.028093,38.2503119
-121.9895227,37.952412
-122.2102446,38.0728224
-117.8775303,33.8724713
-122.2282731,38.0958953
-119.7423336,39.4462126
-118.2962779,33.7940089
-118.1218383,34.1573283
-118.2964724,33.981505
-118.301067,33.951374
-117.42645,34.1704964
-116.9733109,32.7850356
-118.150751,33.794303
-118.2522374,33.8922314
-118.1494745,33.7780008
-118.3023772,33.8254755
-118.3312167,33.864796
-118.208602,33.8893677
-73.1620047,41.3559827
-121.6187964,37.9099324
-117.9629526,33.8293057
-118.4159947,34.2376949
-118.2597304,33.851754
-118.1833216,33.7738423
-118.2564337,33.9239556
-118.1976322,33.8827687
-117.3446705,34.1058385
-118.15519,33.941821
-122.0237053,38.2458435
-122.0242476,38.6950146
-122.0245793,38.2537966
-122.2930722,37.9798925
-121.2917829,38.6910193
-122.0906766,37.9843706
-121.7220307,37.9641434
-118.3396139,33.8590742
-122.0061987,38.3757698
-122.3051089,38.0017699
-122.0257751,37.9952064
-118.1665228,33.791108
-122.3555216,37.9677
-121.1558309,38.6521499
-122.019078,38.2712176
18.1232528,-26.5776752
-122.1983187,38.1100193
-122.180367,37.8043234
-121.2510965,38.7085938
-122.1126797,37.7076201
-121.9903726,38.2510388
-118.3508911,34.0134214
-118.0363123,33.9099047
-121.9971722,38.2462091
-121.9123432,38.0248074
-121.995172,37.515334
-121.6881905,37.9216356
-118.1601203,33.8548947
-121.9685678,38.0108229
-118.2999876,33.9263977
-121.8203827,38.0001373
-118.1856055,33.8213898
-122.2356223,38.1040072
-121.7017141,38.1600052
-121.615983,37.920032
-121.9843768,38.5235184
-118.2816831,33.7434581
-121.9343572,38.3446131
-122.0455429,38.2838383
-122.012385,38.292542
-121.9007354,37.9969426
-121.7285062,37.9930084
-122.1121646,37.6647514
-119.160584,34.2154301
-121.2955504,37.9950903
-121.992499,37.961333
-122.2459332,37.7977845
-121.6961714,38.1743015
-122.055326,37.667073
-122.04538,37.953073
-122.2525878,37.7937746
-121.3044895,37.98428
-122.371434,37.728355
-122.0455429,38.2838383
-122.0192971,38.2511577
-121.9664484,38.3210113
-122.0004028,38.3610224
-121.9623815,38.3241989
-122.1173714,38.0063469
-121.7637924,37.98732
-118.2594792,34.0365464
-122.0309784,38.2703431
-122.168349,38.273484
-121.9259473,38.0138489
-122.2777753,37.9883293
-122.0185966,38.2796168
-122.11909,38.003423
-121.959501,37.9478028
-121.971804,37.9492692
-121.9364239,38.3948982
-122.3545382,37.9319997
-121.9252956,38.0280526
-121.9084222,37.4623649
-122.101097,37.981086
-122.0115852,38.2582438
-121.8820209,38.0000635
-122.0110959,37.9595465
-121.8791279,38.0096925
-122.0139099,38.2504314
-122.2708797,38.0039863
-122.2896041,37.9622334
-122.0886697,37.9861091
-121.9799427,38.3413745
-122.0095224,37.9684945
-122.4503911,37.706914
-121.552973,37.791473
-121.7954738,38.6739572
-122.1050332,37.9597326
-121.2660576,38.0483664
-122.0128746,37.5567265
-122.335465,37.9399328
-121.7488634,37.9156089
-122.1330065,38.0004027
-121.7170751,37.9662987
-121.3579093,38.4067428
-122.096695,37.9951852
-121.9908999,37.9651422
-122.0824045,37.9773229
-122.2782645,37.8540732
-113.133926,37.6799877
-122.3020807,37.9044459
-122.0029743,38.26543
-118.39832,33.9272992
-83.004194,42.383203
-122.2384011,38.0855289
-121.6388364,37.9853056
-122.0211673,38.2870199
-86.4335319,36.361842
-121.9909931,38.335569
-122.1049689,37.9985361
-119.754985,39.28618
-122.3265862,38.3360829
-121.694761,37.9387929
-122.1328933,38.1719653
-121.9759239,38.3785013
-95.6500739,29.7298974
-122.3036469,40.4535576
-122.001285,38.3643314
-118.1753033,33.780213
-121.7034308,37.98038
-121.8392548,37.9813484
-122.2737872,37.8151044
-117.5719001,33.8951043
-122.0250669,37.994296
-122.2048494,38.1012013
-122.2499077,38.1352073
-95.688467,29.8152541
-122.080721,37.9933663
-122.0525384,37.8927216
-114.6367608,35.1008361
-122.1529073,38.2201816
-118.225069,33.901711
-117.6138669,34.1329586
-121.998614,38.244723
-121.4316774,38.4715237
-121.4171948,38.6056332
-118.2525129,33.9305155
-76.6318214,39.1346886
-121.3400287,38.5530259
-121.6934502,37.9730921
-118.1977505,33.8577689
-117.521912,33.896009
-122.2009504,38.067319
-122.22215,38.0850885
-121.897089,38.016962
-122.0856178,37.6666798
-118.1770089,33.89209
-122.0002275,38.354574
-118.2002278,33.8903718
-118.1561225,33.8394595
-122.1238933,37.9805704
-122.080446,37.6830592
-122.1016533,37.6872812
-122.043776,38.400905
-121.9543722,38.319187
-122.1369884,38.1860514
-121.8346848,37.9963682
-121.4098128,38.4884433
-122.1330065,38.0004027
-118.1714998,33.8541527
-122.2683706,37.950046
-119.7657855,37.1979869
-118.3876973,34.0546869
-78.964386,35.295116
-108.179433,36.718143
